,event name,Classification,genre,venue,Date,Zip code,City,State
193,Rod Stewart W/ Special Guest Cyndi Lauper,Music,Rock,Sprint Center,2018-08-14,64106,Kansas City,Missouri
194,Niall Horan: Flicker World Tour 2018,Music,Rock,Starlight Theatre,2018-08-22,64132,Kansas City,Missouri
195,Luke Bryan: What Makes You Country Tour 2018,Music,Country,Sprint Center,2018-08-26,64106,Kansas City,Missouri
196,Minnesota Twins at Kansas City Royals,Sports,Baseball,Kauffman Stadium,2018-09-13,64129,Kansas City,Missouri
197,Minnesota Twins at Kansas City Royals,Sports,Baseball,Kauffman Stadium,2018-09-14,64129,Kansas City,Missouri
198,Minnesota Twins at Kansas City Royals,Sports,Baseball,Kauffman Stadium,2018-09-15,64129,Kansas City,Missouri
199,Minnesota Twins at Kansas City Royals,Sports,Baseball,Kauffman Stadium,2018-09-16,64129,Kansas City,Missouri
200,Maggie Rogers,Music,Other,The Truman - Kansas City,2018-10-26,64106,Kansas City,Missouri
201,TLC,Music,Hip-Hop/Rap,Ameristar Casino and Hotel,2018-11-17,64161,Kansas City,Missouri
202,Ben Folds,Music,Alternative,Helzberg Hall-Kauffman PAC,2018-09-25,64106,Kansas City,Missouri
203,Conversations with Ian Bagg,Arts & Theatre,Comedy,The Record Bar,2018-11-16,64108,Kansas City,Missouri
204,Windhand,Music,Metal,Riot Room,2018-10-24,64111,Kansas City,Missouri
205,The Play That Goes Wrong,Arts & Theatre,Performance Art,Muriel Kauffman Theatre-Kauffman PAC,2019-04-05,64106,Kansas City,Missouri
206,Thunderpussy,Music,Rock,Riot Room,2018-10-16,64111,Kansas City,Missouri
207,American Royal: CUTTING HORSE FINALS,Sports,Equestrian,Hale Arena,2018-08-25,64102,Kansas City,Missouri
208,Spirit Adrift,Music,Metal,Riot Room,2018-08-12,64111,Kansas City,Missouri
209,Punch Brothers,Music,Country,Muriel Kauffman Theatre-Kauffman PAC,2018-09-09,64106,Kansas City,Missouri
210,Mr. Mojo Risin & Led Zepp,Music,Undefined,VooDoo Lounge at Harrah's Casino North Kansas City,2018-10-13,64116,Kansas City,Missouri
211,Yoke Lore,Music,Rock,The Record Bar,2018-10-15,64108,Kansas City,Missouri
212,Liverpool,Music,Rock,Ameristar Casino and Hotel,2018-11-10,64161,Kansas City,Missouri
213,Underoath,Music,Rock,Arvest Bank Theatre at The Midland,2018-11-27,64105,Kansas City,Missouri
214,Nothing,Music,Rock,The Record Bar,2018-09-14,64108,Kansas City,Missouri
215,American Royal: PRCA Pro Rodeo SATURDAY MATINEE,Sports,Rodeo,Hale Arena,2018-09-29,64102,Kansas City,Missouri
