,event name,Classification,genre,venue,Date,Zip code,City,State
349,Best of Seattle Comedy Competition,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-05,98104,Seattle,Washington
350,Call Backs,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-07,98104,Seattle,Washington
351,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-08,98104,Seattle,Washington
352,Open Mic,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-06,98104,Seattle,Washington
353,"Via Combusta, the Evanstones, the Viking Surfers",Music,Rock,Sunset Tavern,2018-08-09,98107,Seattle,Washington
354,Kaimi Hananoeau,Music,Reggae,Hard Rock Cafe - Seattle,2018-08-06,98101,Seattle,Washington
355,Kaimi Hananoeau,Music,Reggae,Hard Rock Cafe - Seattle,2018-08-05,98101,Seattle,Washington
356,"STG Presents: Givers, Naughty Palace",Music,Rock,Sunset Tavern,2018-08-08,98107,Seattle,Washington
357,Stereo Embers W/ Danny Newcomb & the Sugarmakers + Kim Virant,Music,Other,Tractor Tavern,2018-08-09,98107,Seattle,Washington
358,DJ Quik & Suga Free (Performing Rhythm-Al-Ism In Its Entirety),Music,Hip-Hop/Rap,El Corazon,2018-08-08,98109,Seattle,Washington
359,"Goldbones, of the Heavy Sun, Asterhouse, Wrthless",Music,Rock,Sunset Tavern,2018-08-05,98107,Seattle,Washington
360,The Tractor Presents: Valley Queen with Racoma At the Sunset,Music,Rock,Sunset Tavern,2018-08-07,98107,Seattle,Washington
361,Shinyribs W/ Baby Gramps,Music,Other,Tractor Tavern,2018-08-05,98107,Seattle,Washington
362,Tractor Tavern + Kexp the Roadhouse Presents: Daniel Norgren and Phil,Music,Folk,Tractor Tavern,2018-08-08,98107,Seattle,Washington
363,Tractor Tavern + Kexp the Roadhouse Presents: Daniel Norgren and Phil,Music,Folk,Tractor Tavern,2018-08-07,98107,Seattle,Washington
364,Nick Mulvey W/ Ida Mae,Music,Rock,Tractor Tavern,2018-08-06,98107,Seattle,Washington
365,Immortal Technique,Music,Hip-Hop/Rap,Neumos,2018-08-07,98122,Seattle,Washington
366,DJ Quik w/ suga free,Music,Dance/Electronic,El Corazon,2018-08-08,98109,Seattle,Washington
367,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-10,98104,Seattle,Washington
368,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-10,98104,Seattle,Washington
369,The Best 80's Party Ever (So Far) FT Nite Wave + Voyager,Music,Metal,Tractor Tavern,2018-08-10,98107,Seattle,Washington
370,Kristin Key,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-04,98104,Seattle,Washington
371,Kristin Key,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-04,98104,Seattle,Washington
372,Dain Norman and the Chrysalis Effect with Face the Sun & Luca Mar,Music,Rock,Hard Rock Cafe - Seattle,2018-08-10,98101,Seattle,Washington
373,I Am Infamy / No Such Season / Within Sight / Anchor Point / Noctium,Music,Rock,Hard Rock Cafe - Seattle,2018-08-04,98101,Seattle,Washington
374,"Summer Cannibals, Tres Leches, Dryland",Music,Rock,Sunset Tavern,2018-08-04,98107,Seattle,Washington
375,"Lorna Rousseau, Jupe Jupe , Intisaar",Music,Rock,Sunset Tavern,2018-08-10,98107,Seattle,Washington
376,Rebirth Brass Band,Music,Jazz,Tractor Tavern,2018-08-04,98107,Seattle,Washington
377,Rebirth Brass Band,Music,Jazz,Tractor Tavern,2018-08-04,98107,Seattle,Washington
378,The Cave Singers,Music,Other,Neumos,2018-08-10,98122,Seattle,Washington
379,Timber Timbre,Music,Other,Barboza,2018-08-10,98122,Seattle,Washington
380,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-11,98104,Seattle,Washington
381,"Spinning Whips, Sweet Jesus, Garden Chat",Music,Rock,Sunset Tavern,2018-08-11,98107,Seattle,Washington
382,The Sunset Grooves & Rain City Rewind,Music,Pop,Hard Rock Cafe - Seattle,2018-08-11,98101,Seattle,Washington
383,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-11,98104,Seattle,Washington
384,American Aquarium W/ Jaime Wyatt,Music,Rock,Tractor Tavern,2018-08-11,98107,Seattle,Washington
385,Black Happy,Music,Other,Showbox at the Market,2018-08-11,98104,Seattle,Washington
386,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-11,98109,Seattle,Washington
387,Timber Timbre,Music,Other,Barboza,2018-08-11,98122,Seattle,Washington
388,Charley Crockett,Music,Blues,Sunset Tavern,2018-08-12,98107,Seattle,Washington
389,River Whyless W/ Adam Torres,Music,Rock,Tractor Tavern,2018-08-12,98107,Seattle,Washington
390,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-12,98104,Seattle,Washington
391,Tractor Tavern Flea Market,Miscellaneous,Community/Civic,Tractor Tavern,2018-08-12,98107,Seattle,Washington
392,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-12,98109,Seattle,Washington
393,Dylan Carlson,Music,Other,Barboza,2018-08-12,98122,Seattle,Washington
394,Hop Along,Music,Country,Neumos,2018-08-12,98122,Seattle,Washington
395,Open Mic,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-13,98104,Seattle,Washington
396,"The Normalcy Bias, the Spill, First Hill",Music,Rock,Sunset Tavern,2018-08-13,98107,Seattle,Washington
397,Cody Canada & the Departed W/ Darin Jones and the Last Man Standing,Music,Rock,Tractor Tavern,2018-08-14,98107,Seattle,Washington
398,"Oceans Fade, Noonmoon, Claire Michelle",Music,Dance/Electronic,Sunset Tavern,2018-08-14,98107,Seattle,Washington
399,Call Backs,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-14,98104,Seattle,Washington
400,OTEP,Music,Rock,El Corazon,2018-08-14,98109,Seattle,Washington
401,91.3 KBCS Presents: Grateful Shred W/ Very Special Guest Mapache,Music,Folk,Tractor Tavern,2018-08-15,98107,Seattle,Washington
402,"The Nightowls, Doug Hood & the Highsteppers",Music,R&B,Sunset Tavern,2018-08-15,98107,Seattle,Washington
403,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-15,98104,Seattle,Washington
404,Chicago Red Stars at Seattle Reign FC,Sports,Miscellaneous,Seattle Memorial Stadium,2018-08-15,98109,Seattle,Washington
405,AJJ,Music,Rock,Neumos,2018-08-15,98122,Seattle,Washington
406,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-15,98109,Seattle,Washington
407,CKY,Music,Alternative,Studio Seven,2018-08-15,98134,Seattle,Washington
408,Andrew Schultz,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-16,98104,Seattle,Washington
409,Dodgy Mountain Men W/ the Hasslers & Last Chance Family Band,Music,Folk,Tractor Tavern,2018-08-16,98107,Seattle,Washington
410,"Hi Crime, the Bailey Range, Monitor",Music,Pop,Sunset Tavern,2018-08-16,98107,Seattle,Washington
411,The Flavr Blue,Music,Other,Neumos,2018-08-16,98122,Seattle,Washington
412,Drake White W/ Dylan Jakobsen,Music,Country,Tractor Tavern,2018-08-17,98107,Seattle,Washington
413,"My Brothers and I, Dylan Dunlap, Ezra Bell",Music,Rock,Sunset Tavern,2018-08-17,98107,Seattle,Washington
414,Bryan Kellen,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-17,98104,Seattle,Washington
415,Bryan Kellen,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-17,98104,Seattle,Washington
416,Ohgr,Music,Other,El Corazon,2018-08-17,98109,Seattle,Washington
417,The Flavr Blue,Music,Other,Neumos,2018-08-17,98122,Seattle,Washington
418,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-17,98109,Seattle,Washington
419,New Wave Tribute Night: for the Masses (Depeche Mode) & Blood Flowers,Music,Other,Tractor Tavern,2018-08-18,98107,Seattle,Washington
420,"Vicious Petals, Super Sparkle, Crystal",Music,Rock,Sunset Tavern,2018-08-18,98107,Seattle,Washington
421,Bryan Kellen,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-18,98104,Seattle,Washington
422,Bryan Kellen,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-18,98104,Seattle,Washington
423,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-18,98109,Seattle,Washington
424,Kexpã¢ÂÂS Swingin Doors Presents: Jason Eady W/ Courtney Patton,Music,Rock,Tractor Tavern,2018-08-19,98107,Seattle,Washington
425,"Soultanz, Gypsy Temple, the Boards",Music,R&B,Sunset Tavern,2018-08-19,98107,Seattle,Washington
426,Bryan Kellen,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-19,98104,Seattle,Washington
427,Jeff Rosenstock,Music,Other,Neumos,2018-08-19,98122,Seattle,Washington
428,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-19,98109,Seattle,Washington
429,Open Mic,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-20,98104,Seattle,Washington
430,Powerglove,Music,Other,El Corazon,2018-08-20,98109,Seattle,Washington
431,"Aromatics, Rell Be Free, Smooth Richard, Mojo Barnes",Music,Rock,Sunset Tavern,2018-08-21,98107,Seattle,Washington
432,The Suitcase Junket W/ Mandy Fer and Dave MC Graw Band,Music,Folk,Tractor Tavern,2018-08-21,98107,Seattle,Washington
433,Call Backs,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-21,98104,Seattle,Washington
434,Houston Dash at Seattle Reign FC,Sports,Miscellaneous,Seattle Memorial Stadium,2018-08-21,98109,Seattle,Washington
435,Rooney,Music,Alternative,Crocodile Cafe,2018-08-21,98121,Seattle,Washington
436,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-22,98104,Seattle,Washington
437,"The Sea the Sea W/ Ezza Rose, Navid Eliot, Nathaniel Talbot",Music,Rock,Tractor Tavern,2018-08-22,98107,Seattle,Washington
438,Tractor & the Roadhouse On Kexp Present: a Night W/ Andrew Combs + Liz,Music,Country,Sunset Tavern,2018-08-22,98107,Seattle,Washington
439,Ataris,Music,Alternative,El Corazon,2018-08-22,98109,Seattle,Washington
440,Boris,Music,Other,Neumos,2018-08-22,98122,Seattle,Washington
441,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-22,98109,Seattle,Washington
442,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-23,98104,Seattle,Washington
443,Chris King & the Gutterballs W/ Zachary Warnes & Antonioni,Music,Rock,Tractor Tavern,2018-08-23,98107,Seattle,Washington
444,"Mind Beams, Hel Mary, Greet the Sea",Music,Rock,Sunset Tavern,2018-08-23,98107,Seattle,Washington
445,Sera Cahoone,Music,Other,Neumos,2018-08-23,98122,Seattle,Washington
446,Washed In Black,Music,Other,El Corazon,2018-08-23,98109,Seattle,Washington
447,Pink Martini,Music,Blues,Woodland Park Zoo,2018-08-23,98101,Seattle,Washington
448,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-24,98104,Seattle,Washington
449,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-24,98104,Seattle,Washington
450,Seth Newton & Matt McAndrew of the Voice,Music,Rock,Hard Rock Cafe - Seattle,2018-08-24,98101,Seattle,Washington
451,Kexp & Monqui Present: Pure Bathing Culture W/Cataldo and Kacey Johans,Music,Rock,Tractor Tavern,2018-08-24,98107,Seattle,Washington
452,"Whitney Ballen, Snuff Redux, Big Buddy",Music,Rock,Sunset Tavern,2018-08-24,98107,Seattle,Washington
453,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-24,98109,Seattle,Washington
454,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-25,98104,Seattle,Washington
455,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-25,98104,Seattle,Washington
456,Custom with Guilty Smoke & Forsaken Fortress,Music,Rock,Hard Rock Cafe - Seattle,2018-08-25,98101,Seattle,Washington
457,"Old Coast, Maltby, KT Neely",Music,Rock,Sunset Tavern,2018-08-25,98107,Seattle,Washington
458,North Carolina Courage at Seattle Reign FC,Sports,Miscellaneous,Seattle Memorial Stadium,2018-08-25,98109,Seattle,Washington
459,Bad Bad Hats,Music,Other,Barboza,2018-08-25,98122,Seattle,Washington
460,Seattle Opera w/ Porgy and Bess,Arts & Theatre,Miscellaneous,McCaw Hall,2018-08-25,98109,Seattle,Washington
461,Sales,Music,Other,Neumos,2018-08-25,98122,Seattle,Washington
462,PETE GEORGE,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-26,98104,Seattle,Washington
463,Greg Brown,Music,Folk,Tractor Tavern,2018-08-26,98107,Seattle,Washington
464,"X Suns, You May Die In the Desert, a Collective Subconscious, Gazelles",Music,Metal,Sunset Tavern,2018-08-26,98107,Seattle,Washington
465,Seattle University Redhawks Womens Soccer vs. Cal State Fullerton Titans Women's Soccer,Sports,Soccer,Seattle University Championship Field,2018-08-26,98122,Seattle,Washington
466,Open Mic,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-27,98104,Seattle,Washington
467,"Dean, Chris Acker and the Growing Boys, Kassi Valazza",Music,Rock,Sunset Tavern,2018-08-27,98107,Seattle,Washington
468,Call Backs,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-28,98104,Seattle,Washington
469,Alex Dunn W/ the Bruised Hearts Revue & Shakey Blankets,Music,Folk,Tractor Tavern,2018-08-28,98107,Seattle,Washington
470,"Strawberry Mountain, La Fille, Meanderthals",Music,Pop,Sunset Tavern,2018-08-28,98107,Seattle,Washington
471,Seattle's Best,Arts & Theatre,Comedy,Comedy Underground - Seattle,2018-08-29,98104,Seattle,Washington
472,"Don Forgetti, Proud Dad, the Hop Monsters",Music,Rock,Sunset Tavern,2018-08-29,98107,Seattle,Washington
473,Moon Dial (Release) W/ Cloud Person & Carina Lewis,Music,R&B,Tractor Tavern,2018-08-29,98107,Seattle,Washington
474,MPG,Music,Other,Neumos,2018-08-29,98122,Seattle,Washington
475,"Tobias the Owl, Brianna Skye the Dark Clouds, Dearly Departed",Music,Rock,Sunset Tavern,2018-08-30,98107,Seattle,Washington
476,The Mondegreens W/ Coach Phillips & Racoma,Music,Rock,Tractor Tavern,2018-08-30,98107,Seattle,Washington
477,Northwest Psych Fest: Day 1,Music,Rock,Sunset Tavern,2018-08-31,98107,Seattle,Washington
478,American Standard Time Presents: Motopony W/ Cedar Teeth & Cold Soda,Music,Rock,Tractor Tavern,2018-08-31,98107,Seattle,Washington
479,PAX West,Miscellaneous,Fairs & Festivals,Washington State Convention Center,2018-08-31,98101,Seattle,Washington
480,Sloppy Seconds,Music,Other,El Corazon,2018-08-31,98109,Seattle,Washington
481,Seattle University Redhawks Mens Soccer vs. Cal Poly Mustangs Men's Soccer,Sports,Soccer,Seattle University Championship Field,2018-08-31,98122,Seattle,Washington
482,"Cold Comfort (Release) the Regrets, the Landmarks, Bad Saint",Music,Rock,Tractor Tavern,2018-09-01,98107,Seattle,Washington
483,Northwest Psych Fest: Day 2,Music,Rock,Sunset Tavern,2018-09-01,98107,Seattle,Washington
484,Bumbershoot,Miscellaneous,Fairs & Festivals,Seattle Center Grounds,2018-09-01,98109,Seattle,Washington
485,PAX West,Miscellaneous,Fairs & Festivals,Washington State Convention Center,2018-09-01,98101,Seattle,Washington
486,"The Crocodile Presents: Chris Shiflett (Of Foo Fighters), the Royal Ou",Music,Rock,Sunset Tavern,2018-09-02,98107,Seattle,Washington
487,PAX West,Miscellaneous,Fairs & Festivals,Washington State Convention Center,2018-09-02,98101,Seattle,Washington
488,Seattle University Redhawks Womens Soccer vs. Portland State Vikings Womens Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-02,98122,Seattle,Washington
489,Seattle University Redhawks Mens Soccer vs. UC Santa Barbara Gauchos Men's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-02,98122,Seattle,Washington
490,"Haunted Summer, Gold Casio, Trick Candles",Music,Rock,Sunset Tavern,2018-09-04,98107,Seattle,Washington
491,The Exploited,Music,Other,El Corazon,2018-09-04,98109,Seattle,Washington
492,"RGK + the Alternative Facts, Hillside '77, Fosphene",Music,Rock,Sunset Tavern,2018-09-05,98107,Seattle,Washington
493,Joe Pug,Music,Rock,Tractor Tavern,2018-09-05,98107,Seattle,Washington
494,"Sus, Remember Face, Blossom, SXLXMXN",Music,Rock,Sunset Tavern,2018-09-06,98107,Seattle,Washington
495,Matt Mays,Music,Rock,Tractor Tavern,2018-09-06,98107,Seattle,Washington
496,Mushroomhead w/ Powerman 5000,Music,Dance/Electronic,El Corazon,2018-09-06,98109,Seattle,Washington
497,The Roadhouse On Kexp Presents: Rayland Baxter W/ Skyway Man,Music,Blues,Tractor Tavern,2018-09-07,98107,Seattle,Washington
498,Paul Revere's Raiders with Special Guest Jackson Haney,Music,Rock,Hard Rock Cafe - Seattle,2018-09-07,98101,Seattle,Washington
499,"Ruler, Echo Slur, Bruce",Music,Rock,Sunset Tavern,2018-09-07,98107,Seattle,Washington
500,Seattle University Redhawks Mens Soccer vs. University of Akron Zips Men's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-07,98122,Seattle,Washington
501,Seattle University Redhawks Womens Soccer vs. Uc Riverside Highlanders Women's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-07,98122,Seattle,Washington
502,Micky & the Motorcars W/ Darci Carlson & the Lowdown Drifters,Music,Rock,Tractor Tavern,2018-09-08,98107,Seattle,Washington
503,Arisen From Nothing / American Wrecking Company / Method 13 / Jesus We,Music,Metal,Hard Rock Cafe - Seattle,2018-09-08,98101,Seattle,Washington
504,Limberlost,Music,Other,El Corazon,2018-09-08,98109,Seattle,Washington
505,Dirtface / Shitty Person PNW Tour 2018 W Von Wildenhaus,Music,Rock,Tractor Tavern,2018-09-09,98107,Seattle,Washington
506,"Rivvrs, Paul McDonald, Guests",Music,Rock,Sunset Tavern,2018-09-09,98107,Seattle,Washington
507,Seattle University Redhawks Mens Soccer vs. CSUN Mens Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-09,98122,Seattle,Washington
508,Seattle University Redhawks Womens Soccer vs. Cal Poly Mustangs Women's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-09,98122,Seattle,Washington
509,"D. Mikey, Micstro, Dave Byrd, Justis Scales",Music,Hip-Hop/Rap,Sunset Tavern,2018-09-11,98107,Seattle,Washington
510,hed pe,Music,Rock,El Corazon,2018-09-12,98109,Seattle,Washington
511,Honne,Music,Other,Showbox at the Market,2018-09-12,98104,Seattle,Washington
512,Patrick Sweany W/ Betsy Olson Band,Music,Blues,Tractor Tavern,2018-09-13,98107,Seattle,Washington
513,"Summer Heart, Buhu, Peyote Ugly",Music,Pop,Sunset Tavern,2018-09-13,98107,Seattle,Washington
514,Brent Faiyaz,Music,Other,Columbia City Theatre,2018-09-13,98118,Seattle,Washington
515,Seattle University Redhawks Womens Soccer vs. University of Idaho Vandals Womens Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-13,98122,Seattle,Washington
516,God Module & Murder Weapons with Die Robot & Pill Brigade,Music,Metal,Hard Rock Cafe - Seattle,2018-09-14,98101,Seattle,Washington
517,"Take Warning Presents: Lincoln Durham, Guests",Music,Country,Sunset Tavern,2018-09-14,98107,Seattle,Washington
518,"Kexp Presents: True Loves W/ the Witness, & Bakelite 78",Music,Rock,Tractor Tavern,2018-09-14,98107,Seattle,Washington
519,Kexp Presents: the True Loves Both Shows,Music,R&B,Tractor Tavern,2018-09-14,98107,Seattle,Washington
520,Chris Lake,Music,Other,Showbox at the Market,2018-09-14,98104,Seattle,Washington
521,Slaughter Beach,Music,Other,Neumos,2018-09-14,98122,Seattle,Washington
522,El Ten Eleven,Music,Alternative,Crocodile Cafe,2018-09-14,98121,Seattle,Washington
523,Redhawk Invitational- Seattle U v Tennessee Tech,Sports,Volleyball,Seattle University Redhawk Center,2018-09-14,98122,Seattle,Washington
524,Redhawk Invitational Seattle U v Montana State,Sports,Volleyball,Seattle University Redhawk Center,2018-09-14,98122,Seattle,Washington
525,Kexp Pressents: True Loves W/ the Black Tones & High Pulp,Music,Rock,Tractor Tavern,2018-09-15,98107,Seattle,Washington
526,Obscura,Music,Other,El Corazon,2018-09-15,98109,Seattle,Washington
527,The Vamps,Music,Other,Showbox at the Market,2018-09-15,98104,Seattle,Washington
528,Redhawk Invitational Seattle U v Idaho State,Sports,Volleyball,Seattle University Redhawk Center,2018-09-15,98122,Seattle,Washington
529,"Steeltoe Metronome, X-Ray, Mostly Ghost",Music,Rock,Sunset Tavern,2018-09-16,98107,Seattle,Washington
530,"UB40 Legends Ali, Astro and Mickey",Music,Other,Benaroya Hall,2018-09-16,98101,Seattle,Washington
531,Murder By Death w/ J Roddy Walston,Music,Alternative,Showbox at the Market,2018-09-16,98104,Seattle,Washington
532,Seattle University Redhawks Womens Soccer vs. University of Washington Huskies Women's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-16,98122,Seattle,Washington
533,"Ancient River, Dusty, Yeah No Totally",Music,Rock,Sunset Tavern,2018-09-17,98107,Seattle,Washington
534,Houndmouth,Music,Country,Showbox at the Market,2018-09-17,98104,Seattle,Washington
535,Toe,Music,Pop,Crocodile Cafe,2018-09-17,98121,Seattle,Washington
536,Alestorm,Music,Other,El Corazon,2018-09-17,98109,Seattle,Washington
537,Al Di Meola,Music,Blues,Benaroya Hall,2018-09-18,98101,Seattle,Washington
538,"The Finger Guns, Meekin Pop, Ronald Reagan Overdrive (Dead Kennedy's T",Music,Rock,Sunset Tavern,2018-09-19,98107,Seattle,Washington
539,Lost Dog Street Band W/ Matt Heckler and Guests,Music,Country,Tractor Tavern,2018-09-19,98107,Seattle,Washington
540,Kexp Presents: John Doe Folk Trio,Music,Folk,Tractor Tavern,2018-09-20,98107,Seattle,Washington
541,"Noise for the Needy Presents: Shrimps, Savak, Hurry Up",Music,Rock,Sunset Tavern,2018-09-21,98107,Seattle,Washington
542,Kexp Presents: Black Joe Lewis & the Honeybears W/ Paul Cherry,Music,Rock,Tractor Tavern,2018-09-21,98107,Seattle,Washington
543,The Early November,Music,Alternative,El Corazon,2018-09-21,98109,Seattle,Washington
544,Seattle University Redhawks Womens Soccer vs. Gonzaga University Bulldogs Womens Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-21,98122,Seattle,Washington
545,Carbon Leaf,Music,Alternative,Crocodile Cafe,2018-09-22,98121,Seattle,Washington
546,Jon Hopkins,Music,Other,Neumos,2018-09-22,98122,Seattle,Washington
547,"Gringo Star, Autogramm, Golden Idols",Music,Rock,Sunset Tavern,2018-09-23,98107,Seattle,Washington
548,Carbon Leaf,Music,Alternative,Triple Door,2018-09-23,98101,Seattle,Washington
549,George Winston,Music,Other,Benaroya Hall,2018-09-23,98101,Seattle,Washington
550,"The Soft White Sixties, Guests",Music,Rock,Sunset Tavern,2018-09-24,98107,Seattle,Washington
551,The National Parks W/ Guests,Music,Folk,Tractor Tavern,2018-09-24,98107,Seattle,Washington
552,The Presets,Music,Other,Neumos,2018-09-24,98122,Seattle,Washington
553,The Tractor Presents: No BS! Brass Band W/ Bad News Botanists At the S,Music,Jazz,Sunset Tavern,2018-09-25,98107,Seattle,Washington
554,Chelsea Wolfe,Music,Rock,Showbox at the Market,2018-09-25,98104,Seattle,Washington
555,Ryley Walker,Music,Other,Sunset Tavern,2018-09-26,98107,Seattle,Washington
556,Kexp Presents: Jonathan Wilson W/ William Tyler,Music,Rock,Tractor Tavern,2018-09-26,98107,Seattle,Washington
557,Never Shout Never,Music,Pop,Crocodile Cafe,2018-09-26,98121,Seattle,Washington
558,Angra,Music,Rock,El Corazon,2018-09-26,98109,Seattle,Washington
559,Bryan John Appleby W/ Tomten & Baby Jessica,Music,Folk,Tractor Tavern,2018-09-27,98107,Seattle,Washington
560,Sold Out!! Dave Alvin and Jimmie Dale Gilmore (Backed By the Guilty O,Music,Rock,Tractor Tavern,2018-09-28,98107,Seattle,Washington
561,Lucy Spraggan,Music,Other,Barboza,2018-09-28,98122,Seattle,Washington
562,Dodie Clark,Music,Other,Showbox at the Market,2018-09-28,98104,Seattle,Washington
563,Seattle University Redhawks Womens Soccer vs. California Baptist Lancers-Women's Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-28,98122,Seattle,Washington
564,Conrad Sewell,Music,Other,Barboza,2018-09-29,98122,Seattle,Washington
565,Agnes Obel,Music,Alternative,Showbox at the Market,2018-09-29,98104,Seattle,Washington
566,The Coronas,Music,Other,Crocodile Cafe,2018-09-29,98121,Seattle,Washington
567,Shonen Knife W/ Ichi Bichi,Music,Rock,Tractor Tavern,2018-09-30,98107,Seattle,Washington
568,The Boxer Rebellion,Music,Other,Crocodile Cafe,2018-09-30,98121,Seattle,Washington
569,Gabriel Royal,Music,Other,Benaroya Hall,2018-09-30,98101,Seattle,Washington
570,Seattle University Redhawks Womens Soccer vs. Grand Canyon Womens Soccer,Sports,Soccer,Seattle University Championship Field,2018-09-30,98122,Seattle,Washington
571,The Tractor Presents: Van William W/ Allie Crow Buckley At the Sunset,Music,Rock,Sunset Tavern,2018-10-01,98107,Seattle,Washington
572,"Take Warning Presents: the Weeks, Hard, Guests",Music,Rock,Sunset Tavern,2018-10-02,98107,Seattle,Washington
573,Dying Fetus w/ Incantation,Music,Other,El Corazon,2018-10-02,98109,Seattle,Washington
574,blessthefall,Music,Rock,Crocodile Cafe,2018-10-02,98121,Seattle,Washington
575,Max Richter,Arts & Theatre,Classical,Moore Theatre,2018-10-02,98101,Seattle,Washington
576,Flight Facilities,Music,Dance/Electronic,Showbox at the Market,2018-10-03,98104,Seattle,Washington
577,Graham Bonnet,Music,Other,El Corazon,2018-10-03,98109,Seattle,Washington
578,The Crocodile Presents: the Stone Foxes W/ Tango Alpha Tango,Music,Rock,Tractor Tavern,2018-10-04,98107,Seattle,Washington
579,The Vaccines,Music,Other,Crocodile Cafe,2018-10-04,98121,Seattle,Washington
580,Max,Music,Other,Neumos,2018-10-04,98122,Seattle,Washington
581,Seattle University Redhawks Womens Volleyball vs. Utah Valley University Wolverines Womens Volleyball,Sports,Volleyball,Seattle University Redhawk Center,2018-10-04,98122,Seattle,Washington
582,Too Many Zooz,Music,Rock,Tractor Tavern,2018-10-05,98107,Seattle,Washington
583,Dead Sara,Music,Other,Barboza,2018-10-05,98122,Seattle,Washington
584,Too Many Zooz,Music,Other,Tractor Tavern,2018-10-05,98107,Seattle,Washington
585,Seattle University Redhawks Mens Soccer vs. UNLV Rebels Men's Soccer,Sports,Soccer,Seattle University Championship Field,2018-10-05,98122,Seattle,Washington
586,"The Crocodile Presents: Idles, Bambara, Guests",Music,Rock,Sunset Tavern,2018-10-06,98107,Seattle,Washington
587,Shellac W/ Buke & Gase,Music,Rock,Tractor Tavern,2018-10-06,98107,Seattle,Washington
588,Tigers Jaw,Music,Other,Crocodile Cafe,2018-10-06,98121,Seattle,Washington
589,Shellac W/ Buke & Gase,Music,Rock,Tractor Tavern,2018-10-07,98107,Seattle,Washington
590,Sons of Kemet,Music,Other,Barboza,2018-10-07,98122,Seattle,Washington
591,The Buttertones,Music,Other,Crocodile Cafe,2018-10-07,98121,Seattle,Washington
592,Seattle University Redhawks Mens Soccer vs. Grand Canyon Men's Soccer,Sports,Soccer,Seattle University Championship Field,2018-10-07,98122,Seattle,Washington
