,event name,Classification,genre,venue,Date,Zip code,City,State
24,J Balvin Vibras Tour,Music,Hip-Hop/Rap,AmericanAirlines Arena,2018-10-28,33132,Miami,Florida
25,Buffalo Bills v Miami Dolphins,Sports,Football,Hard Rock Stadium,2018-12-02,33056,Miami,Florida
26,NICKIHNDRXX TOUR,Music,Hip-Hop/Rap,AmericanAirlines Arena,2018-10-19,33132,Miami,Florida
27,NF - Perception Tour,Music,Hip-Hop/Rap,The Fillmore Miami Beach at Jackie Gleason Theater,2018-10-23,33139,Miami Beach,Florida
28,Taylor Swift reputation Stadium Tour,Music,Rock,Hard Rock Stadium,2018-08-18,33056,Miami,Florida
29,Colombia v Venezuela,Sports,Soccer,Hard Rock Stadium,2018-09-07,33056,Miami,Florida
30,Sting & Shaggy - The 44/876 Tour,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-15,33139,Miami Beach,Florida
31,Alejandro Fernandez & Los Tigres del Norte  Rompiendo Fronteras Tour,Music,World,AmericanAirlines Arena,2018-08-25,33132,Miami,Florida
32,GHOST: A Pale Tour Named Death,Music,Metal,The Fillmore Miami Beach at Jackie Gleason Theater,2018-11-24,33139,Miami Beach,Florida
33,"HANSON STRING THEORY, Live with Orchestra",Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-10-25,33139,Miami Beach,Florida
34,Savannah State Tigers Football at Miami Hurricanes Football,Sports,Football,Hard Rock Stadium,2018-09-08,33056,Miami,Florida
35,Hillsong Worship & Pastor Brian Houston,Miscellaneous,Family,James L Knight Center,2018-10-13,33131,Miami,Florida
36,Troye Sivan: The Bloom Tour with special guest Kim Petras,Music,Pop,Bayfront Park Amphitheater,2018-09-29,33132,Miami,Florida
37,North Carolina Tar Heels Football at Miami Hurricanes Football,Sports,Football,Hard Rock Stadium,2018-09-27,33056,Miami,Florida
38,Florida International Panthers Football at Miami Hurricanes Football,Sports,Football,Hard Rock Stadium,2018-09-22,33056,Miami,Florida
39,The Miseducation of Lauryn Hill 20th Anniversary Tour,Music,R&B,Bayfront Park Amphitheater,2018-10-15,33132,Miami,Florida
40,Chayanne: Desde El Alma Tour 2018,Music,World,AmericanAirlines Arena,2018-10-14,33132,Miami,Florida
41,J. Cole: KOD Tour 2018,Music,Hip-Hop/Rap,AmericanAirlines Arena,2018-08-09,33132,Miami,Florida
42,KIDZ BOP LIVE 2018,Arts & Theatre,Children's Theatre,The Fillmore Miami Beach at Jackie Gleason Theater,2018-10-26,33139,Miami Beach,Florida
43,"Pimpinela ""Tour Hermanos""",Music,World,Miami Dade County Auditorium,2018-08-25,33135,Miami,Florida
44,Ray LaMontagne: Just Passing Through,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-11-10,33139,Miami Beach,Florida
45,David Byrne - American Utopia Tour,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-29,33139,Miami Beach,Florida
46,Ween,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-10-13,33139,Miami Beach,Florida
47,Duke Blue Devils Football at Miami Hurricanes Football,Sports,Football,Hard Rock Stadium,2018-11-03,33056,Miami,Florida
48,Death Cab for Cutie,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-10-22,33139,Miami Beach,Florida
49,Hoophall Miami Invitational presented by Citi,Sports,Basketball,AmericanAirlines Arena,2018-12-01,33132,Miami,Florida
50,Umphrey's McGee,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-17,33139,Miami Beach,Florida
51,"Thomas Anders & Modern Talking Band Ft Bad Boys Blue, Fancy, Lian Ross",Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-14,33139,Miami Beach,Florida
52,"Gran Combo, Jerry Rivera y Charlie Zaa",Music,World,James L Knight Center,2018-09-08,33131,Miami,Florida
53,Bomba Estéreo,Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-11,33139,Miami Beach,Florida
